Date,Game,StartTimeLocal,StartTimeUTC,Player,Team,Pos,Tier,Injury_Status,Injury_Type,Injury_Text,Injury_Return,Team_Out_Count,Injury_DFO_Score,Injury_Badge,Opp,Opp_Goalie,Opp_SV,Opp_GAA,Goalie_Weak,Opp_Goalie_Status,Opp_Goalie_Source,iXG%,iXA%,iXA_Source,TOI_per_game,TOI_Pct,StarScore,TalentMult,Talent_Tier,Is_Elite,Is_Star,team_5v5_SF60,team_5v5_xGF60,team_5v5_SF60_pct,team_5v5_xGF60_pct,Team_GF_L5,Team_GF_Avg_L5,Team_GF_Gate,Med10_SOG,Trim10_SOG,Avg5_SOG,ShotIntent,ShotIntent_Pct,L10_P,L10_G,L10_S,L5_G,L5_A,L10_A,i5v5_points60,i5v5_primaryAssists60,i5v5_shotAssists60,i5v5_iCF60,Assist_Volume,opp_5v5_xGA60,opp_5v5_HDCA60,opp_5v5_SlotSA60,Opp_DefWeak,v2_player_stability,v2_defense_vulnerability,Exp_P_10,Exp_G_10,Exp_S_10,Reg_Gap_P10,Reg_Gap_G10,Reg_Gap_S10,Reg_Heat_P,Reg_Heat_G,Reg_Heat_S,Exp_A_10,Reg_Gap_A10,Reg_Heat_A,Matrix_Points,Matrix_SOG,Matrix_Goal,Matrix_Assists,Conf_Points,Conf_SOG,Conf_Goal,Conf_Assists,Best_Market,Best_Conf,Drought_P,Drought_A,Drought_G,Drought_SOG,Line,Odds,Result,Best_Drought,Play_Tag,Plays_Points,Plays_Assists,Assist_ProofCount,Assist_Why
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Gustav Nyquist,WPG,R,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,49.9,57.1,A1+A2,774.58,30.5,48.6,0.997,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,,,,,50.0,,,,,,,0.5793991416309013,0.38626609442060084,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,40.8,48.8,3.74,1.17,,,,,COOL,COOL,COOL,2.57,,COOL,Red,Red,Red,Red,48,48,46,48,ASSISTS,48,,,,,,,,,,False,False,0,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Tanner Pearson,WPG,L,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,52.6,31.3,A1+A2,662.05,16.0,37.8,0.978,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,,,,,50.0,,,,,,,1.16991643454039,0.3342618384401114,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,54.6,48.8,1.83,1.04,,,,,COOL,COOL,COOL,0.79,,COOL,Red,Red,Red,Red,35,48,47,36,SOG,48,,,,,,,,,,False,False,0,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Dylan Samberg,WPG,D,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,31.4,46.0,A1+A2,1286.33,92.6,48.8,0.998,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,,,,,50.0,,,,,,,0.6151742993848257,0.12303485987696514,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,41.4,48.8,2.86,0.64,,,,,COOL,COOL,COOL,2.22,,COOL,Red,Red,Red,Red,48,44,38,47,POINTS,48,,,,,,,,,,False,False,0,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Juho Lammikko,NJD,C,,Healthy,Unknown,,,2,0.0,,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,39.7,26.3,A1+A2,609.73,10.8,29.2,0.963,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,,,,,50.0,,,,,,,0.5433552184740774,0.5433552184740774,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,40.2,76.3,1.91,1.03,,,,,COOL,COOL,COOL,0.88,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,47,0,0,SOG,47,,,,,,,,,,False,False,1,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Neal Pionk,WPG,D,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,38.7,41.2,A1+A2,1371.03,95.9,51.0,1.002,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,,,,,50.0,,,,,,,0.4534005037783375,0.181360201511335,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,39.3,48.8,1.92,0.61,,,,,COOL,COOL,COOL,1.32,,COOL,Red,Red,Red,Red,45,47,43,44,SOG,47,,,,,,,,,,False,False,0,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Ryan Reaves,SJS,R,,Healthy,Unknown,,,6,0.0,,VGK,Carl Lindbom,0.8698224852071006,3.137503466307491,81.4,Unconfirmed,dailyfaceoff_name_and_stats,46.4,7.3,A1+A2,479.97,2.2,23.9,0.953,NONE,False,False,22.786766255356014,2.257322812521951,5.2,14.9,21,4.2,True,,,,,50.0,,,,,,,0.5961910019321005,0.0,,,0.0,2.1219963587667956,2.0854335625404374,50.0,17.8,41.2,17.8,0.79,0.79,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,22,46,46,20,SOG,46,,,,,,,,,,False,False,0,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Michael Misa,SJS,C,,Healthy,Unknown,,,6,0.0,,VGK,Carl Lindbom,0.8698224852071006,3.137503466307491,81.4,Unconfirmed,dailyfaceoff_name_and_stats,43.8,26.3,A1+A2,704.29,21.2,33.2,0.97,NONE,False,False,22.786766255356014,2.257322812521951,5.2,14.9,21,4.2,True,,,,,50.0,,,,,,,0.044932601098352475,0.014977533699450823,,,0.0,2.1219963587667956,2.0854335625404374,50.0,17.8,35.6,17.8,6.79,4.02,,,,,COOL,COOL,COOL,2.77,,COOL,Red,Red,Red,Red,32,46,45,30,SOG,46,,,,,,,,,,False,False,0,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Jack St. Ivany,PIT,D,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,26.7,31.3,A1+A2,952.55,56.9,34.3,0.972,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,,,,,50.0,,,,,,,0.018633540372670808,0.012422360248447204,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,33.7,60.7,3.8,1.15,,,,,COOL,COOL,COOL,2.65,,COOL,Red,Red,Red,Red,42,46,41,43,SOG,46,,,,,,,,,,False,False,1,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Nicolas Hague,NSH,D,,Healthy,Unknown,,,3,1.0,🟢 ROLE+,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,25.9,61.2,A1+A2,1168.72,81.0,49.3,0.999,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,,,,,50.0,,,,,,,0.9961537397271646,0.29884612191814935,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,50.8,43.2,2.84,0.34,,,,,COOL,COOL,COOL,2.5,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,46,0,0,SOG,46,,,,,,,,,,False,False,0,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Adam Wilsby,NSH,D,,Healthy,Unknown,,,3,0.0,,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,33.0,41.2,A1+A2,1012.68,65.4,42.4,0.986,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,,,,,50.0,,,,,,,0.5790201692025606,0.4632161353620484,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,40.6,43.2,1.98,0.53,,,,,COOL,COOL,COOL,1.45,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,46,0,0,SOG,46,,,,,,,,,,False,False,1,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Luke Glendening,NJD,C,,Healthy,Unknown,,,2,0.0,,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,37.7,36.3,A1+A2,614.52,11.5,32.0,0.968,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,,,,,50.0,,,,,,,0.47961630695443647,0.47961630695443647,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,39.9,76.3,1.37,0.49,,,,,COOL,COOL,COOL,0.88,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,46,0,0,SOG,46,,,,,,,,,,False,False,1,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Reid Schaefer,NSH,L,,Healthy,Unknown,,,3,0.0,,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,39.5,19.2,A1+A2,620.95,12.6,27.0,0.959,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,,,,,50.0,,,,,,,1.4097744360902256,0.2819548872180451,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,59.2,43.2,1.53,1.07,,,,,COOL,COOL,COOL,0.46,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,45,0,0,SOG,45,,,,,,,,,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Dante Fabbro,CBJ,D,,Healthy,Unknown,,,5,0.0,,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,23.7,36.3,A1+A2,964.16,59.5,35.2,0.973,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,,,,,50.0,,,,,,,0.5825242718446602,0.2912621359223301,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,41.0,18.9,1.12,0.23,,,,,COOL,COOL,COOL,0.88,,COOL,Red,Red,Red,Red,38,34,31,45,ASSISTS,45,,,,,,,,,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Liam O'Brien,UTA,C,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,41.4,19.2,A1+A2,543.39,6.3,26.6,0.958,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,,,,,50.0,,,,,,,0.878334417696812,0.29277813923227064,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,47.9,65.0,1.52,1.11,,,,,COOL,COOL,COOL,0.42,,COOL,Red,Red,Red,Red,29,45,42,39,SOG,45,,,,,,,,,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Philip Tomasino,PIT,R,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,27.2,19.2,A1+A2,730.33,23.8,23.7,0.953,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,,,,,50.0,,,,,,,0.009404388714733543,0.0,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,32.1,60.7,2.52,1.46,,,,,COOL,COOL,COOL,1.06,,COOL,Red,Red,Red,Red,33,44,39,35,SOG,44,,,,,,,,,,False,False,1,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Ryan Graves,PIT,D,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,21.7,7.3,A1+A2,919.47,52.4,22.8,0.951,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,,,,,50.0,,,,,,,0.23814248858900575,0.0,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,36.7,60.7,0.5,0.5,,,,,COOL,COOL,COOL,0.0,,COOL,Red,Red,Red,Red,29,44,38,32,SOG,44,,,,,,,,,,False,False,1,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Brenden Dillon,NJD,D,,Healthy,Unknown,,,2,1.0,🟢 ROLE+,WPG,Connor Hellebuyck,0.9014705882352941,2.6916638767994643,39.3,Confirmed,dailyfaceoff_name_and_stats,20.8,57.1,A1+A2,1079.07,72.5,43.9,0.989,NONE,False,False,27.618448260361415,2.3545805987593273,75.1,25.3,9,1.8,False,,,,,50.0,,,,,,,0.8094738420026982,0.2698246140008994,,,0.0,2.6357392399648263,2.994510064881051,50.0,76.3,45.8,76.3,1.99,0.19,,,,,COOL,COOL,COOL,1.8,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,44,0,0,SOG,44,,,,,,,,,,False,False,0,
2026-01-11,NJD@WPG,1:00 PM,2026-01-11T19:00:00Z,Cole Koepke,WPG,L,,Healthy,Unknown,,,1,0.0,,NJD,Jake Allen,0.9093701996927803,2.613735648450094,26.3,Confirmed,dailyfaceoff_name_and_stats,45.6,41.2,A1+A2,620.82,12.3,37.4,0.977,NONE,False,False,24.469425101599448,2.2290562540105046,15.1,5.0,18,3.6,True,,,,,50.0,,,,,,,2.0419739081111743,0.7657402155416903,,,0.0,2.4975276454194013,2.508316101771105,50.0,48.8,69.1,48.8,2.81,1.06,,,,,COOL,COOL,COOL,1.74,,COOL,Red,Red,Red,Red,41,44,42,42,SOG,44,,,,,,,,,,False,False,2,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Declan Chisholm,WSH,D,,Healthy,Unknown,,,1,0.0,,NSH,Justus Annunen,0.875,3.288581314878893,85.6,Unconfirmed,dailyfaceoff_name_and_stats,12.4,31.3,A1+A2,887.94,47.2,26.0,0.957,NONE,False,False,27.749159629108792,2.6308910563480903,85.1,75.5,18,3.6,True,,,,,50.0,,,,,,,0.8035714285714286,0.5357142857142857,,,0.0,2.4739529973018417,2.477613107574395,50.0,37.5,45.6,37.5,2.01,0.22,,,,,COOL,COOL,COOL,1.79,,COOL,Red,Red,Red,Red,40,36,30,43,ASSISTS,43,,,,,,,,,,False,False,2,
2026-01-11,WSH@NSH,6:00 PM,2026-01-12T00:00:00Z,Justin Barron,NSH,D,,Healthy,Unknown,,,3,0.0,,WSH,Charlie Lindgren,0.8897435897435897,3.1339838846823502,67.9,Confirmed,dailyfaceoff_name_and_stats,30.1,36.3,A1+A2,877.57,46.1,35.4,0.974,NONE,False,False,26.3527939623822,2.51027255308333,33.1,54.3,9,1.8,False,,,,,50.0,,,,,,,0.8482063968899098,0.0,,,0.0,2.553734856403739,2.409439226332373,50.0,43.2,46.7,43.2,2.61,0.75,,,,,COOL,COOL,COOL,1.86,,COOL,FAIL_GF,Red,FAIL_GF,FAIL_GF,0,43,0,0,SOG,43,,,,,,,,,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Zachary Aston-Reese,CBJ,L,,Healthy,Unknown,,,5,0.0,,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,35.7,36.3,A1+A2,586.67,10.0,30.8,0.965,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,,,,,50.0,,,,,,,1.1113683723084047,0.8335262792313035,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,53.4,18.9,2.42,0.81,,,,,COOL,COOL,COOL,1.61,,COOL,Red,Red,Red,Red,35,36,35,43,ASSISTS,43,,,,,,,,,,False,False,2,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Isac Lundestrm,CBJ,C,,Healthy,Unknown,,,5,0.0,,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,46.0,36.3,A1+A2,741.63,26.8,38.7,0.98,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,,,,,50.0,,,,,,,0.631163708086785,0.15779092702169625,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,41.5,18.9,2.0,0.88,,,,,COOL,COOL,COOL,1.12,,COOL,Red,Red,Red,Red,35,43,42,43,ASSISTS,43,,,,,,,,,,False,False,1,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Brendan Gaunce,CBJ,C,,Healthy,Unknown,,,5,0.0,,UTA,Karel Vejmelka,0.8984830805134189,2.6264811693375933,41.6,Unconfirmed,dailyfaceoff_name_and_stats,47.0,31.3,A1+A2,725.4,23.0,36.7,0.976,NONE,False,False,28.200415775360792,2.6508390828839143,95.0,85.3,14,2.8,True,,,,,50.0,,,,,,,0.8955223880597015,0.8955223880597015,,,0.0,2.310991344858298,1.890885838909315,50.0,18.9,48.0,18.9,3.06,1.6,,,,,COOL,COOL,COOL,1.46,,COOL,Red,Red,Red,Red,33,43,43,41,SOG,43,,,,,,,,,,False,False,2,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Sam Dickinson,SJS,D,,Healthy,Unknown,,,6,0.0,,VGK,Carl Lindbom,0.8698224852071006,3.137503466307491,81.4,Unconfirmed,dailyfaceoff_name_and_stats,31.1,36.3,A1+A2,927.86,52.8,37.2,0.977,NONE,False,False,22.786766255356014,2.257322812521951,5.2,14.9,21,4.2,True,,,,,50.0,,,,,,,0.4784847981392258,0.2392423990696129,,,0.0,2.1219963587667956,2.0854335625404374,50.0,17.8,39.7,17.8,1.59,0.48,,,,,COOL,COOL,COOL,1.12,,COOL,Red,Red,Red,Red,40,42,39,37,SOG,42,,,,,,,,,,False,False,0,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Jonathan Aspirot,BOS,D,,Healthy,Unknown,,,4,0.0,,PIT,Stuart Skinner,0.8915492957746479,2.768401078597823,55.1,Unconfirmed,dailyfaceoff_name_and_stats,25.1,19.2,A1+A2,983.68,61.3,30.3,0.964,NONE,False,False,26.364162518810048,2.3561060307906008,42.6,35.9,27,5.4,True,,,,,50.0,,,,,,,0.4830485732176402,0.0,,,0.0,2.5171236834603326,2.4963210083904124,50.0,49.8,40.1,49.8,0.84,0.46,,,,,COOL,COOL,COOL,0.39,,COOL,Red,Red,Red,Red,33,42,36,34,SOG,42,,,,,,,,,,False,False,0,
2026-01-11,CBJ@UTA,6:00 PM,2026-01-12T00:00:00Z,Brandon Tanev,UTA,L,,Healthy,Unknown,,,1,0.0,,CBJ,Jet Greaves,0.9071347678369196,2.736246929600964,32.8,Unconfirmed,dailyfaceoff_name_and_stats,33.4,26.3,A1+A2,583.66,9.3,26.1,0.957,NONE,False,False,27.321930165109958,2.673548151362214,64.9,95.4,18,3.6,True,,,,,50.0,,,,,,,0.4006677796327212,0.2003338898163606,,,0.0,2.5887439366093217,2.52176794914284,50.0,65.0,38.8,65.0,1.16,0.56,,,,,COOL,COOL,COOL,0.6,,COOL,Red,Red,Red,Red,33,41,37,42,ASSISTS,42,,,,,,,,,,False,False,1,
2026-01-11,VGK@SJS,7:00 PM,2026-01-12T01:00:00Z,Zack Ostapchuk,SJS,C,,Healthy,Unknown,,,6,0.0,,VGK,Carl Lindbom,0.8698224852071006,3.137503466307491,81.4,Unconfirmed,dailyfaceoff_name_and_stats,36.8,19.2,A1+A2,567.55,7.4,24.8,0.955,NONE,False,False,22.786766255356014,2.257322812521951,5.2,14.9,21,4.2,True,,,,,50.0,,,,,,,0.9115462525320729,0.3038487508440243,,,0.0,2.1219963587667956,2.0854335625404374,50.0,17.8,48.6,17.8,1.38,0.94,,,,,COOL,COOL,COOL,0.43,,COOL,Red,Red,Red,Red,29,41,41,27,SOG,41,,,,,,,,,,False,False,0,
2026-01-11,PIT@BOS,4:00 PM,2026-01-11T22:00:00Z,Joona Koppanen,PIT,L,,Healthy,Unknown,,,3,0.0,,BOS,Joonas Korpisalo,0.8878923766816144,3.418154196733764,78.4,Unconfirmed,dailyfaceoff_name_and_stats,19.9,19.2,A1+A2,748.0,27.5,21.2,0.948,NONE,False,False,26.766108589963864,2.5329337165134715,53.9,64.7,18,3.6,True,,,,,50.0,,,,,,,0.009490667510281556,0.0,,,0.0,2.6619747655978703,2.444727399004514,50.0,60.7,32.2,60.7,1.67,0.72,,,,,COOL,COOL,COOL,0.95,,COOL,Red,Red,Red,Red,33,41,35,35,SOG,41,,,,,,,,,,False,False,1,
